,cve_id,publish_date,cvss_score,access_level,complexity,product_type,vendor,product,references,num_exploits,exploits,has_patch,dirty,gentoo_opensuse_rustsec,oracle,apple,ibm,ubuntu,debian,android,android_pixel,bugzilla_redhat,microsoft,adobe,cisco,zerodayinitiative,fedoraproject,earliest_patch
127,CVE-2020-0134,2020-06-11,2.1,Local,Low,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
128,CVE-2020-0135,2020-06-11,2.1,Local,Low,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
129,CVE-2020-0136,2020-06-11,4.6,Local,Low,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
130,CVE-2020-0137,2020-06-11,4.6,Local,Low,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
131,CVE-2020-0138,2020-06-11,6.8,Remote,Medium,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
132,CVE-2020-0139,2020-06-11,2.1,Local,Low,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
133,CVE-2020-0140,2020-06-11,5.0,Remote,Low,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
134,CVE-2020-0141,2020-06-11,2.1,Remote,High,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
135,CVE-2020-0142,2020-06-11,5.0,Remote,Low,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
136,CVE-2020-0143,2020-06-11,2.1,Local,Low,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
137,CVE-2020-0144,2020-06-11,2.1,Local,Low,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
138,CVE-2020-0145,2020-06-11,2.1,Local,Low,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
139,CVE-2020-0146,2020-06-11,2.1,Local,Low,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
140,CVE-2020-0147,2020-06-11,2.1,Local,Low,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
141,CVE-2020-0148,2020-06-11,2.1,Local,Low,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
142,CVE-2020-0149,2020-06-11,2.1,Local,Low,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
143,CVE-2020-0150,2020-06-11,4.6,Local,Low,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
144,CVE-2020-0151,2020-06-11,2.1,Local,Low,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
145,CVE-2020-0152,2020-06-11,2.1,Local,Low,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
146,CVE-2020-0153,2020-06-11,4.6,Local,Low,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
147,CVE-2020-0154,2020-06-11,2.1,Local,Low,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
148,CVE-2020-0155,2020-06-11,4.6,Local,Low,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
149,CVE-2020-0156,2020-06-11,2.1,Local,Low,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
150,CVE-2020-0157,2020-06-11,4.0,Remote,Low,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
151,CVE-2020-0158,2020-06-11,2.1,Local,Low,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
152,CVE-2020-0159,2020-06-11,3.5,Remote,Medium,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
153,CVE-2020-0160,2020-06-11,6.8,Remote,Medium,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],0,1,,,,,,,,,,,,,,,
154,CVE-2020-0161,2020-06-11,4.3,Remote,Medium,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
155,CVE-2020-0162,2020-06-11,4.3,Remote,Medium,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
156,CVE-2020-0163,2020-06-11,4.3,Remote,Medium,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
157,CVE-2020-0164,2020-06-11,2.1,Local,Low,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
158,CVE-2020-0165,2020-06-11,7.2,Local,Low,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
159,CVE-2020-0166,2020-06-11,4.6,Local,Low,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
160,CVE-2020-0167,2020-06-11,4.3,Remote,Medium,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
161,CVE-2020-0168,2020-06-11,6.8,Remote,Medium,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
162,CVE-2020-0169,2020-06-11,4.3,Remote,Medium,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
163,CVE-2020-0170,2020-06-11,4.3,Remote,Medium,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
164,CVE-2020-0171,2020-06-11,4.3,Remote,Medium,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
165,CVE-2020-0172,2020-06-11,4.3,Remote,Medium,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
166,CVE-2020-0173,2020-06-11,4.3,Remote,Medium,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
167,CVE-2020-0174,2020-06-11,4.3,Remote,Medium,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
168,CVE-2020-0175,2020-06-11,4.3,Remote,Medium,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
169,CVE-2020-0176,2020-06-11,5.0,Remote,Low,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
170,CVE-2020-0177,2020-06-11,2.1,Local,Low,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
171,CVE-2020-0178,2020-06-11,2.1,Local,Low,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
172,CVE-2020-0179,2020-06-11,6.8,Remote,Medium,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
173,CVE-2020-0180,2020-06-11,4.3,Remote,Medium,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
174,CVE-2020-0181,2020-06-11,5.0,Remote,Low,OS,Google,Android,"['https://source.android.com/security/bulletin/pixel/2020-06-01'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/SVBD5JRUQPN4LQHTAAJHA3MR5M7YTAC7/'
 'https://security.gentoo.org/glsa/202011-19'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/ELDZR6USD5PR34MRK2ZISLCYJ465FNKN/']",0,[],1,1,2020-11-16,,,,,,,2020-06-01,,,,,,2020-11-25,2020-06-01
175,CVE-2020-0182,2020-06-11,6.4,Remote,Low,OS,Debian,Debian Linux,"['https://source.android.com/security/bulletin/pixel/2020-06-01'
 'https://lists.debian.org/debian-lts-announce/2020/06/msg00020.html'
 'https://usn.ubuntu.com/4396-1/']",0,[],1,1,,,,,2020-06-16,,,2020-06-01,,,,,,,2020-06-01
176,CVE-2020-0183,2020-06-11,4.4,Local,Medium,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
177,CVE-2020-0184,2020-06-11,4.3,Remote,Medium,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
178,CVE-2020-0185,2020-06-11,2.1,Local,Low,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
179,CVE-2020-0186,2020-06-11,4.6,Local,Low,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
180,CVE-2020-0187,2020-06-11,2.1,Local,Low,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
181,CVE-2020-0188,2020-06-11,4.6,Local,Low,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
182,CVE-2020-0189,2020-06-11,4.3,Remote,Medium,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
183,CVE-2020-0190,2020-06-11,6.8,Remote,Medium,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
184,CVE-2020-0191,2020-06-11,4.3,Remote,Medium,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
185,CVE-2020-0192,2020-06-11,4.3,Remote,Medium,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
186,CVE-2020-0193,2020-06-11,4.3,Remote,Medium,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
187,CVE-2020-0194,2020-06-11,6.8,Remote,Medium,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
188,CVE-2020-0195,2020-06-11,4.3,Remote,Medium,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
189,CVE-2020-0196,2020-06-11,3.3,Local Network,Low,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
190,CVE-2020-0197,2020-06-11,2.1,Local,Low,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
191,CVE-2020-0198,2020-06-11,5.0,Remote,Low,OS,Debian,Debian Linux,"['https://source.android.com/security/bulletin/pixel/2020-06-01'
 'https://lists.debian.org/debian-lts-announce/2020/06/msg00020.html'
 'https://usn.ubuntu.com/4396-1/'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/SVBD5JRUQPN4LQHTAAJHA3MR5M7YTAC7/'
 'https://security.gentoo.org/glsa/202011-19'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/ELDZR6USD5PR34MRK2ZISLCYJ465FNKN/']",0,[],1,1,2020-11-16,,,,2020-06-16,,,2020-06-01,,,,,,2020-11-25,2020-06-01
192,CVE-2020-0199,2020-06-11,1.9,Local,Medium,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
193,CVE-2020-0200,2020-06-11,4.3,Remote,Medium,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
194,CVE-2020-0201,2020-06-11,7.5,Remote,Low,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
195,CVE-2020-0202,2020-06-11,6.8,Remote,Medium,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-12-01'],0,[],1,1,,,,,,,,2020-12-07,,,,,,,2020-12-07
196,CVE-2020-0203,2020-06-11,4.6,Local,Low,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
197,CVE-2020-0204,2020-06-11,5.1,Remote,High,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
198,CVE-2020-0205,2020-06-11,4.3,Remote,Medium,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
199,CVE-2020-0206,2020-06-11,2.1,Local,Low,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
200,CVE-2020-0207,2020-06-11,4.3,Remote,Medium,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
201,CVE-2020-0208,2020-06-11,4.6,Local,Low,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
202,CVE-2020-0209,2020-06-11,4.6,Local,Low,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
203,CVE-2020-0210,2020-06-11,4.6,Local,Low,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
204,CVE-2020-0211,2020-06-11,4.3,Remote,Medium,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
205,CVE-2020-0212,2020-06-11,4.3,Remote,Medium,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
206,CVE-2020-0213,2020-06-11,6.8,Remote,Medium,OS,Google,Android,['https://source.android.com/security/bulletin/2020-10-01'],0,[],1,1,,,,,,,2020-10-01,,,,,,,,2020-10-01
207,CVE-2020-0214,2020-06-11,5.0,Remote,Low,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
208,CVE-2020-0215,2020-06-11,4.4,Local,Medium,OS,Google,Android,['https://source.android.com/security/bulletin/2020-10-01'],0,[],1,1,,,,,,,2020-10-01,,,,,,,,2020-10-01
209,CVE-2020-0216,2020-06-11,4.4,Local,Medium,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
210,CVE-2020-0217,2020-06-11,7.5,Remote,Low,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
211,CVE-2020-0218,2020-06-11,4.4,Local,Medium,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
212,CVE-2020-0219,2020-06-11,4.6,Local,Low,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
213,CVE-2020-0220,2020-05-14,4.6,Local,Low,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-05-01'],0,[],1,1,,,,,,,,2020-05-04,,,,,,,2020-05-04
214,CVE-2020-0221,2020-05-14,7.5,Remote,Low,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-05-01'],0,[],1,1,,,,,,,,2020-05-04,,,,,,,2020-05-04
215,CVE-2020-0223,2020-06-16,7.5,Remote,Low,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
216,CVE-2020-0224,2020-07-17,10.0,Remote,Low,OS,Google,Android,['https://source.android.com/security/bulletin/2020-07-01'],0,[],1,1,,,,,,,2020-07-01,,,,,,,,2020-07-01
217,CVE-2020-0225,2020-07-17,10.0,Remote,Low,OS,Google,Android,['https://source.android.com/security/bulletin/2020-07-01'],0,[],1,1,,,,,,,2020-07-01,,,,,,,,2020-07-01
218,CVE-2020-0226,2020-07-17,7.2,Local,Low,OS,Google,Android,['https://source.android.com/security/bulletin/2020-07-01'],0,[],1,1,,,,,,,2020-07-01,,,,,,,,2020-07-01
219,CVE-2020-0227,2020-07-17,7.2,Local,Low,OS,Google,Android,['https://source.android.com/security/bulletin/2020-07-01'],0,[],1,1,,,,,,,2020-07-01,,,,,,,,2020-07-01
220,CVE-2020-0228,2020-07-17,5.0,Remote,Low,OS,Google,Android,['https://source.android.com/security/bulletin/2020-07-01'],0,[],1,1,,,,,,,2020-07-05,,,,,,,,2020-07-05
221,CVE-2020-0229,2020-09-17,10.0,Remote,Low,OS,Google,Android,['https://source.android.com/security/bulletin/2020-09-01'],0,[],1,1,,,,,,,2020-09-05,,,,,,,,2020-09-05
222,CVE-2020-0230,2020-07-17,7.5,Remote,Low,OS,Google,Android,['https://source.android.com/security/bulletin/2020-07-01'],0,[],1,1,,,,,,,2020-07-05,,,,,,,,2020-07-05
223,CVE-2020-0231,2020-07-17,7.5,Remote,Low,OS,Google,Android,['https://source.android.com/security/bulletin/2020-07-01'],0,[],1,1,,,,,,,2020-07-05,,,,,,,,2020-07-05
224,CVE-2020-0232,2020-06-16,7.5,Remote,Low,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
225,CVE-2020-0233,2020-06-11,7.2,Local,Low,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
226,CVE-2020-0234,2020-06-16,4.6,Local,Low,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
227,CVE-2020-0235,2020-06-16,7.5,Remote,Low,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-06-01'],0,[],1,1,,,,,,,,2020-06-01,,,,,,,2020-06-01
228,CVE-2020-0238,2020-08-11,6.9,Local,Medium,OS,Google,Android,['https://source.android.com/security/bulletin/2020-08-01'],0,[],1,1,,,,,,,2020-08-01,,,,,,,,2020-08-01
229,CVE-2020-0239,2020-08-11,4.9,Local,Low,OS,Google,Android,['https://source.android.com/security/bulletin/2020-08-01'],0,[],1,1,,,,,,,2020-08-01,,,,,,,,2020-08-01
230,CVE-2020-0240,2020-08-11,9.3,Remote,Medium,OS,Google,Android,['https://source.android.com/security/bulletin/2020-08-01'],0,[],1,1,,,,,,,2020-08-01,,,,,,,,2020-08-01
231,CVE-2020-0241,2020-08-11,7.2,Local,Low,OS,Google,Android,['https://source.android.com/security/bulletin/2020-08-01'],0,[],1,1,,,,,,,2020-08-01,,,,,,,,2020-08-01
232,CVE-2020-0242,2020-08-11,7.2,Local,Low,OS,Google,Android,['https://source.android.com/security/bulletin/2020-08-01'],0,[],1,1,,,,,,,2020-08-01,,,,,,,,2020-08-01
233,CVE-2020-0243,2020-08-11,7.2,Local,Low,OS,Google,Android,['https://source.android.com/security/bulletin/2020-08-01'],0,[],1,1,,,,,,,2020-08-01,,,,,,,,2020-08-01
234,CVE-2020-0244,2020-12-15,4.3,Remote,Medium,OS,Google,Android,['https://source.android.com/security/bulletin/pixel/2020-12-01'],0,[],1,1,,,,,,,,2020-12-07,,,,,,,2020-12-07
235,CVE-2020-0245,2020-09-17,9.3,Remote,Medium,OS,Google,Android,['https://source.android.com/security/bulletin/2020-09-01'],0,[],1,1,,,,,,,2020-09-01,,,,,,,,2020-09-01
236,CVE-2020-0246,2020-10-14,4.9,Local,Low,OS,Google,Android,['https://source.android.com/security/bulletin/2020-10-01'],0,[],1,1,,,,,,,2020-10-01,,,,,,,,2020-10-01
237,CVE-2020-0247,2020-08-11,4.9,Local,Low,OS,Google,Android,['https://source.android.com/security/bulletin/2020-08-01'],0,[],1,1,,,,,,,2020-08-01,,,,,,,,2020-08-01
238,CVE-2020-0248,2020-08-11,4.9,Local,Low,OS,Google,Android,['https://source.android.com/security/bulletin/2020-08-01'],0,[],1,1,,,,,,,2020-08-01,,,,,,,,2020-08-01
239,CVE-2020-0249,2020-08-11,4.9,Local,Low,OS,Google,Android,['https://source.android.com/security/bulletin/2020-08-01'],0,[],1,1,,,,,,,2020-08-01,,,,,,,,2020-08-01
240,CVE-2020-0250,2020-08-11,4.9,Local,Low,OS,Google,Android,['https://source.android.com/security/bulletin/2020-08-01'],0,[],1,1,,,,,,,2020-08-01,,,,,,,,2020-08-01
241,CVE-2020-0251,2020-08-11,7.8,Remote,Low,OS,Google,Android,['https://source.android.com/security/bulletin/2020-08-01'],0,[],1,1,,,,,,,2020-08-05,,,,,,,,2020-08-05
242,CVE-2020-0252,2020-08-11,10.0,Remote,Low,OS,Google,Android,['https://source.android.com/security/bulletin/2020-08-01'],0,[],1,1,,,,,,,2020-08-05,,,,,,,,2020-08-05
243,CVE-2020-0253,2020-08-11,10.0,Remote,Low,OS,Google,Android,['https://source.android.com/security/bulletin/2020-08-01'],0,[],1,1,,,,,,,2020-08-05,,,,,,,,2020-08-05
244,CVE-2020-0254,2020-08-11,7.8,Remote,Low,OS,Google,Android,['https://source.android.com/security/bulletin/2020-08-01'],0,[],1,1,,,,,,,2020-08-05,,,,,,,,2020-08-05
245,CVE-2020-0256,2020-08-11,7.2,Local,Low,OS,Debian,Debian Linux,"['https://source.android.com/security/bulletin/2020-08-01'
 'https://lists.debian.org/debian-lts-announce/2021/02/msg00010.html']",0,[],1,1,,,,,,,2020-08-01,,,,,,,,2020-08-01
